clearing_day,market,market_cn,product,n_contracts,n2100,n2100v,n0900
20250521,XSGE,上期所,RU,10,10,2,0
20250521,XSGE,上期所,SN,12,12,2,0
20250521,XSGE,上期所,SP,12,12,2,0
20250521,XSGE,上期所,SS,12,12,3,0
20250521,XSGE,上期所,ZN,12,12,4,0
20250521,XSIE,能源中心,BC,12,12,1,0
20250521,XSIE,能源中心,LU,12,12,4,0
20250521,XSIE,能源中心,NR,12,12,4,0
20250521,XSIE,能源中心,SC,20,20,3,0
20250522,XDCE,大商所,A,6,6,2,0
20250522,XDCE,大商所,B,12,12,4,0
20250522,XDCE,大商所,C,6,6,6,0
20250522,XDCE,大商所,CS,6,6,3,0
20250522,XDCE,大商所,EB,12,12,4,0
20250522,XDCE,大商所,EG,12,12,3,0
20250522,XDCE,大商所,I,12,12,5,0
20250522,XDCE,大商所,J,12,12,3,0
20250522,XDCE,大商所,JM,12,12,4,0
20250522,XDCE,大商所,L,12,12,3,0
20250522,XDCE,大商所,M,8,8,7,0
20250522,XDCE,大商所,P,12,12,3,0
20250522,XDCE,大商所,PG,12,12,4,0
20250522,XDCE,大商所,PP,12,12,3,0
20250522,XDCE,大商所,RR,12,12,1,0
20250522,XDCE,大商所,V,12,12,3,0
20250522,XDCE,大商所,Y,8,8,3,0
20250522,XSGE,上期所,AG,12,12,9,0
20250522,XSGE,上期所,AL,12,12,4,0
20250522,XSGE,上期所,AO,12,12,7,0
20250522,XSGE,上期所,AU,8,8,4,0
20250522,XSGE,上期所,BR,12,12,3,0
20250522,XSGE,上期所,BU,16,16,4,0
20250522,XSGE,上期所,CU,12,12,5,0
20250522,XSGE,上期所,FU,12,12,6,0
20250522,XSGE,上期所,HC,12,12,3,0
20250522,XSGE,上期所,NI,12,12,3,0
20250522,XSGE,上期所,PB,12,12,3,0
20250522,XSGE,上期所,RB,12,12,3,0
20250522,XSGE,上期所,RU,10,10,2,0
20250522,XSGE,上期所,SN,12,12,4,0
20250522,XSGE,上期所,SP,12,12,2,0
20250522,XSGE,上期所,SS,12,12,4,0
20250522,XSGE,上期所,ZN,12,12,4,0
20250522,XSIE,能源中心,BC,12,12,2,0
20250522,XSIE,能源中心,LU,12,12,4,0
20250522,XSIE,能源中心,NR,12,12,4,0
20250522,XSIE,能源中心,SC,20,20,2,0
20250523,XDCE,大商所,A,6,6,3,0
20250523,XDCE,大商所,B,12,12,5,0
20250523,XDCE,大商所,C,6,6,5,0
20250523,XDCE,大商所,CS,6,6,3,0
20250523,XDCE,大商所,EB,12,12,5,0
20250523,XDCE,大商所,EG,12,12,3,0
20250523,XDCE,大商所,I,12,12,5,0
20250523,XDCE,大商所,J,12,12,2,0
20250523,XDCE,大商所,JM,12,12,4,0
20250523,XDCE,大商所,L,12,12,4,0
20250523,XDCE,大商所,M,8,8,7,0
20250523,XDCE,大商所,P,12,12,6,0
20250523,XDCE,大商所,PG,12,12,4,0
20250523,XDCE,大商所,PP,12,12,2,0
20250523,XDCE,大商所,RR,12,12,2,0
20250523,XDCE,大商所,V,12,12,3,0
20250523,XDCE,大商所,Y,8,8,2,0
20250523,XSGE,上期所,AG,12,12,12,0
20250523,XSGE,上期所,AL,12,12,4,0
20250523,XSGE,上期所,AO,12,12,8,0
20250523,XSGE,上期所,AU,8,8,6,0
20250523,XSGE,上期所,BR,12,12,4,0
20250523,XSGE,上期所,BU,16,16,4,0
20250523,XSGE,上期所,CU,12,12,4,0
20250523,XSGE,上期所,FU,12,12,6,0
20250523,XSGE,上期所,HC,12,12,3,0
20250523,XSGE,上期所,NI,12,12,4,0
20250523,XSGE,上期所,PB,12,12,3,0
20250523,XSGE,上期所,RB,12,12,5,0
20250523,XSGE,上期所,RU,10,10,2,0
20250523,XSGE,上期所,SN,12,12,2,0
20250523,XSGE,上期所,SP,12,12,2,0
20250523,XSGE,上期所,SS,12,12,4,0
20250523,XSGE,上期所,ZN,12,12,4,0
20250523,XSIE,能源中心,BC,12,12,2,0
20250523,XSIE,能源中心,LU,12,12,3,0
20250523,XSIE,能源中心,NR,12,12,4,0
20250523,XSIE,能源中心,SC,20,20,5,0
20250526,XDCE,大商所,A,6,6,2,0
20250526,XDCE,大商所,B,12,12,4,0
20250526,XDCE,大商所,C,6,6,5,0
20250526,XDCE,大商所,CS,6,6,3,0
20250526,XDCE,大商所,EB,12,12,4,0
20250526,XDCE,大商所,EG,12,12,3,0
20250526,XDCE,大商所,I,12,12,5,0
20250526,XDCE,大商所,J,12,12,2,0
20250526,XDCE,大商所,JM,12,12,4,0
20250526,XDCE,大商所,L,12,12,4,0
20250526,XDCE,大商所,M,8,8,8,0
20250526,XDCE,大商所,P,12,12,3,0
20250526,XDCE,大商所,PG,12,12,4,0
20250526,XDCE,大商所,PP,12,12,4,0
20250526,XDCE,大商所,RR,12,12,1,0
20250526,XDCE,大商所,V,12,12,3,0
20250526,XDCE,大商所,Y,8,8,3,0
20250526,XSGE,上期所,AG,12,12,9,0
20250526,XSGE,上期所,AL,12,12,4,0
20250526,XSGE,上期所,AO,12,12,5,0
20250526,XSGE,上期所,AU,8,8,7,0
20250526,XSGE,上期所,BR,12,12,4,0
20250526,XSGE,上期所,BU,16,16,5,0
20250526,XSGE,上期所,CU,12,12,5,0
20250526,XSGE,上期所,FU,12,12,6,0
20250526,XSGE,上期所,HC,12,12,5,0
20250526,XSGE,上期所,NI,12,12,4,0
20250526,XSGE,上期所,PB,12,12,3,0
20250526,XSGE,上期所,RB,12,12,5,0
20250526,XSGE,上期所,RU,10,10,2,0
20250526,XSGE,上期所,SN,12,12,2,0
20250526,XSGE,上期所,SP,12,12,2,0
20250526,XSGE,上期所,SS,12,12,3,0
20250526,XSGE,上期所,ZN,12,12,4,0
20250526,XSIE,能源中心,BC,12,12,1,0
20250526,XSIE,能源中心,LU,12,12,2,0
20250526,XSIE,能源中心,NR,12,12,4,0
20250526,XSIE,能源中心,SC,20,20,4,0
20250527,XDCE,大商所,A,6,6,3,0
20250527,XDCE,大商所,B,12,12,4,0
20250527,XDCE,大商所,C,6,6,5,0
20250527,XDCE,大商所,CS,6,6,2,0
20250527,XDCE,大商所,EB,12,12,5,0
20250527,XDCE,大商所,EG,12,12,3,0
20250527,XDCE,大商所,I,12,12,6,0
20250527,XDCE,大商所,J,12,12,1,0
20250527,XDCE,大商所,JM,12,12,3,0
20250527,XDCE,大商所,L,12,12,3,0
20250527,XDCE,大商所,M,8,8,7,0
20250527,XDCE,大商所,P,12,12,2,0
20250527,XDCE,大商所,PG,12,12,4,0
20250527,XDCE,大商所,PP,12,12,2,0
20250527,XDCE,大商所,RR,12,12,0,0
20250527,XDCE,大商所,V,12,12,3,0
20250527,XDCE,大商所,Y,8,8,2,0
20250527,XSGE,上期所,AG,12,12,9,0
20250527,XSGE,上期所,AL,12,12,4,0
20250527,XSGE,上期所,AO,12,12,7,0
20250527,XSGE,上期所,AU,8,8,4,0
20250527,XSGE,上期所,BR,12,12,4,0
20250527,XSGE,上期所,BU,16,16,4,0
20250527,XSGE,上期所,CU,12,12,4,0
20250527,XSGE,上期所,FU,12,12,6,0
20250527,XSGE,上期所,HC,12,12,4,0
20250527,XSGE,上期所,NI,12,12,2,0
20250527,XSGE,上期所,PB,12,12,3,0
20250527,XSGE,上期所,RB,12,12,6,0
20250527,XSGE,上期所,RU,10,10,5,0
20250527,XSGE,上期所,SN,12,12,3,0
20250527,XSGE,上期所,SP,12,12,2,0
20250527,XSGE,上期所,SS,12,12,3,0
20250527,XSGE,上期所,ZN,12,12,3,0
20250527,XSIE,能源中心,BC,12,12,2,0
20250527,XSIE,能源中心,LU,12,12,3,0
20250527,XSIE,能源中心,NR,12,12,4,0
20250527,XSIE,能源中心,SC,20,20,2,0
20250528,XDCE,大商所,A,6,6,2,0
20250528,XDCE,大商所,B,12,12,5,0
20250528,XDCE,大商所,C,6,6,5,0
20250528,XDCE,大商所,CS,6,6,2,0
20250528,XDCE,大商所,EB,12,12,5,0
20250528,XDCE,大商所,EG,12,12,2,0
20250528,XDCE,大商所,I,12,12,6,0
20250528,XDCE,大商所,J,12,12,3,0
20250528,XDCE,大商所,JM,12,12,2,0
20250528,XDCE,大商所,L,12,12,2,0
20250528,XDCE,大商所,M,8,8,6,0
20250528,XDCE,大商所,P,12,12,4,0
20250528,XDCE,大商所,PG,12,12,4,0
20250528,XDCE,大商所,PP,12,12,3,0
20250528,XDCE,大商所,RR,12,12,0,0
20250528,XDCE,大商所,V,12,12,3,0
20250528,XDCE,大商所,Y,8,8,3,0
20250528,XSGE,上期所,AG,12,12,9,0
20250528,XSGE,上期所,AL,12,12,6,0
20250528,XSGE,上期所,AO,12,12,6,0
20250528,XSGE,上期所,AU,8,8,5,0
20250528,XSGE,上期所,BR,12,12,4,0
20250528,XSGE,上期所,BU,16,16,4,0
20250528,XSGE,上期所,CU,12,12,7,0
20250528,XSGE,上期所,FU,12,12,5,0
20250528,XSGE,上期所,HC,12,12,4,0
20250528,XSGE,上期所,NI,12,12,5,0
20250528,XSGE,上期所,PB,12,12,3,0
20250528,XSGE,上期所,RB,12,12,6,0
20250528,XSGE,上期所,RU,10,10,2,0
20250528,XSGE,上期所,SN,12,12,3,0
20250528,XSGE,上期所,SP,12,12,3,0
20250528,XSGE,上期所,SS,12,12,3,0
20250528,XSGE,上期所,ZN,12,12,4,0
20250528,XSIE,能源中心,BC,12,12,2,0
20250528,XSIE,能源中心,LU,12,12,4,0
20250528,XSIE,能源中心,NR,12,12,5,0
20250528,XSIE,能源中心,SC,20,20,3,0
20250529,XDCE,大商所,A,6,6,2,0
20250529,XDCE,大商所,B,12,12,4,0
20250529,XDCE,大商所,C,6,6,4,0
20250529,XDCE,大商所,CS,6,6,2,0
20250529,XDCE,大商所,EB,12,12,4,0
20250529,XDCE,大商所,EG,12,12,3,0
20250529,XDCE,大商所,I,12,12,4,0
20250529,XDCE,大商所,J,12,12,2,0
20250529,XDCE,大商所,JM,12,12,4,0
20250529,XDCE,大商所,L,12,12,3,0
20250529,XDCE,大商所,M,8,8,8,0
20250529,XDCE,大商所,P,12,12,2,0
20250529,XDCE,大商所,PG,12,12,4,0
20250529,XDCE,大商所,PP,12,12,3,0
20250529,XDCE,大商所,RR,12,12,0,0
20250529,XDCE,大商所,V,12,12,4,0
20250529,XDCE,大商所,Y,8,8,2,0
20250529,XSGE,上期所,AG,12,12,5,0
20250529,XSGE,上期所,AL,12,12,4,0
20250529,XSGE,上期所,AO,12,12,3,0
20250529,XSGE,上期所,AU,8,8,6,0
20250529,XSGE,上期所,BR,12,12,4,0
20250529,XSGE,上期所,BU,16,16,6,0
20250529,XSGE,上期所,CU,12,12,4,0
20250529,XSGE,上期所,FU,12,12,9,0
20250529,XSGE,上期所,HC,12,12,4,0
20250529,XSGE,上期所,NI,12,12,4,0
20250529,XSGE,上期所,PB,12,12,3,0
20250529,XSGE,上期所,RB,12,12,5,0
20250529,XSGE,上期所,RU,10,10,3,0
20250529,XSGE,上期所,SN,12,12,3,0
20250529,XSGE,上期所,SP,12,12,3,0
20250529,XSGE,上期所,SS,12,12,3,0
20250529,XSGE,上期所,ZN,12,12,4,0
20250529,XSIE,能源中心,BC,12,12,2,0
20250529,XSIE,能源中心,LU,12,12,3,0
20250529,XSIE,能源中心,NR,12,12,5,0
20250529,XSIE,能源中心,SC,20,20,4,0
20250530,XDCE,大商所,A,6,6,3,0
20250530,XDCE,大商所,B,12,12,5,0
20250530,XDCE,大商所,C,6,6,5,0
20250530,XDCE,大商所,CS,6,6,2,0
20250530,XDCE,大商所,EB,12,12,5,0
20250530,XDCE,大商所,EG,12,12,2,0
20250530,XDCE,大商所,I,12,12,7,0
20250530,XDCE,大商所,J,12,12,1,0
20250530,XDCE,大商所,JM,12,12,4,0
20250530,XDCE,大商所,L,12,12,4,0
20250530,XDCE,大商所,M,8,8,8,0
20250530,XDCE,大商所,P,12,12,3,0
20250530,XDCE,大商所,PG,12,12,4,0
20250530,XDCE,大商所,PP,12,12,3,0
20250530,XDCE,大商所,RR,12,12,1,0
20250530,XDCE,大商所,V,12,12,3,0
20250530,XDCE,大商所,Y,8,8,3,0
20250530,XSGE,上期所,AG,12,12,10,0
20250530,XSGE,上期所,AL,12,12,3,0
20250530,XSGE,上期所,AO,12,12,5,0
20250530,XSGE,上期所,AU,8,8,7,0
20250530,XSGE,上期所,BR,12,12,4,0
20250530,XSGE,上期所,BU,16,16,6,0
20250530,XSGE,上期所,CU,12,12,5,0
20250530,XSGE,上期所,FU,12,12,11,0
20250530,XSGE,上期所,HC,12,12,5,0
20250530,XSGE,上期所,NI,12,12,4,0
20250530,XSGE,上期所,PB,12,12,2,0
20250530,XSGE,上期所,RB,12,12,6,0
20250530,XSGE,上期所,RU,10,10,3,0
20250530,XSGE,上期所,SN,12,12,4,0
20250530,XSGE,上期所,SP,12,12,2,0
20250530,XSGE,上期所,SS,12,12,3,0
20250530,XSGE,上期所,ZN,12,12,2,0
20250530,XSIE,能源中心,BC,12,12,3,0
20250530,XSIE,能源中心,LU,12,12,3,0
20250530,XSIE,能源中心,NR,12,12,7,0
20250530,XSIE,能源中心,SC,20,20,5,0
20250604,XDCE,大商所,A,6,6,2,0
20250604,XDCE,大商所,B,12,12,5,0
20250604,XDCE,大商所,C,6,6,5,0
20250604,XDCE,大商所,CS,6,6,2,0
20250604,XDCE,大商所,EB,12,12,3,0
20250604,XDCE,大商所,EG,12,12,3,0
20250604,XDCE,大商所,I,12,12,3,0
20250604,XDCE,大商所,J,12,12,1,0
20250604,XDCE,大商所,JM,12,12,4,0
20250604,XDCE,大商所,L,12,12,3,0
20250604,XDCE,大商所,M,8,8,8,0
20250604,XDCE,大商所,P,12,12,2,0
20250604,XDCE,大商所,PG,12,12,3,0
20250604,XDCE,大商所,PP,12,12,3,0
20250604,XDCE,大商所,RR,12,12,2,0
20250604,XDCE,大商所,V,12,12,4,0
20250604,XDCE,大商所,Y,8,8,3,0
20250604,XSGE,上期所,AG,12,12,10,0
20250604,XSGE,上期所,AL,12,12,3,0
20250604,XSGE,上期所,AO,12,12,7,0
20250604,XSGE,上期所,AU,8,8,3,0
20250604,XSGE,上期所,BR,12,12,3,0
20250604,XSGE,上期所,BU,16,16,4,0
20250604,XSGE,上期所,CU,12,12,6,0
20250604,XSGE,上期所,FU,12,12,9,0
20250604,XSGE,上期所,HC,12,12,5,0
20250604,XSGE,上期所,NI,12,12,3,0
20250604,XSGE,上期所,PB,12,12,2,0
20250604,XSGE,上期所,RB,12,12,5,0
20250604,XSGE,上期所,RU,10,10,2,0
20250604,XSGE,上期所,SN,12,12,3,0
20250604,XSGE,上期所,SP,12,12,3,0
20250604,XSGE,上期所,SS,12,12,3,0
20250604,XSGE,上期所,ZN,12,12,5,0
20250604,XSIE,能源中心,BC,12,12,1,0
20250604,XSIE,能源中心,LU,12,12,3,0
20250604,XSIE,能源中心,NR,12,12,5,0
20250604,XSIE,能源中心,SC,20,20,3,0
20250605,XDCE,大商所,A,6,6,3,0
20250605,XDCE,大商所,B,12,12,3,0
20250605,XDCE,大商所,C,6,6,4,0
20250605,XDCE,大商所,CS,6,6,2,0
20250605,XDCE,大商所,EB,12,12,5,0
20250605,XDCE,大商所,EG,12,12,3,0
20250605,XDCE,大商所,I,12,12,5,0
20250605,XDCE,大商所,J,12,12,2,0
20250605,XDCE,大商所,JM,12,12,4,0
20250605,XDCE,大商所,L,12,12,3,0
20250605,XDCE,大商所,M,8,8,8,0
20250605,XDCE,大商所,P,12,12,2,0
20250605,XDCE,大商所,PG,12,12,2,0
20250605,XDCE,大商所,PP,12,12,2,0
20250605,XDCE,大商所,RR,12,12,0,0
20250605,XDCE,大商所,V,12,12,5,0
20250605,XDCE,大商所,Y,8,8,2,0
20250605,XSGE,上期所,AG,12,12,8,0
20250605,XSGE,上期所,AL,12,12,4,0
20250605,XSGE,上期所,AO,12,12,4,0
20250605,XSGE,上期所,AU,8,8,4,0
20250605,XSGE,上期所,BR,12,12,3,0
20250605,XSGE,上期所,BU,16,16,4,0
20250605,XSGE,上期所,CU,12,12,5,0
20250605,XSGE,上期所,FU,12,12,6,0
20250605,XSGE,上期所,HC,12,12,4,0
20250605,XSGE,上期所,NI,12,12,3,0
20250605,XSGE,上期所,PB,12,12,2,0
20250605,XSGE,上期所,RB,12,12,5,0
20250605,XSGE,上期所,RU,10,10,3,0
20250605,XSGE,上期所,SN,12,12,3,0
20250605,XSGE,上期所,SP,12,12,3,0
20250605,XSGE,上期所,SS,12,12,2,0
20250605,XSGE,上期所,ZN,12,12,3,0
20250605,XSIE,能源中心,BC,12,12,1,0
20250605,XSIE,能源中心,LU,12,12,4,0
20250605,XSIE,能源中心,NR,12,12,9,0
20250605,XSIE,能源中心,SC,20,20,3,0
20250606,XDCE,大商所,A,6,6,3,0
20250606,XDCE,大商所,B,12,12,3,0
20250606,XDCE,大商所,C,6,6,4,0
20250606,XDCE,大商所,CS,6,6,2,0
20250606,XDCE,大商所,EB,12,12,4,0
20250606,XDCE,大商所,EG,12,12,3,0
20250606,XDCE,大商所,I,12,12,6,0
20250606,XDCE,大商所,J,12,12,2,0
20250606,XDCE,大商所,JM,12,12,4,0
20250606,XDCE,大商所,L,12,12,2,0
20250606,XDCE,大商所,M,8,8,7,0
20250606,XDCE,大商所,P,12,12,2,0
20250606,XDCE,大商所,PG,12,12,4,0
20250606,XDCE,大商所,PP,12,12,2,0
20250606,XDCE,大商所,RR,12,12,0,0
20250606,XDCE,大商所,V,12,12,3,0
20250606,XDCE,大商所,Y,8,8,2,0
20250606,XSGE,上期所,AG,12,12,12,0
20250606,XSGE,上期所,AL,12,12,4,0
20250606,XSGE,上期所,AO,12,12,6,0
20250606,XSGE,上期所,AU,8,8,5,0
20250606,XSGE,上期所,BR,12,12,3,0
20250606,XSGE,上期所,BU,16,16,4,0
20250606,XSGE,上期所,CU,12,12,9,0
20250606,XSGE,上期所,FU,12,12,9,0
20250606,XSGE,上期所,HC,12,12,6,0
20250606,XSGE,上期所,NI,12,12,3,0
20250606,XSGE,上期所,PB,12,12,2,0
20250606,XSGE,上期所,RB,12,12,6,0
20250606,XSGE,上期所,RU,10,10,2,0
20250606,XSGE,上期所,SN,12,12,4,0
20250606,XSGE,上期所,SP,12,12,2,0
20250606,XSGE,上期所,SS,12,12,3,0
20250606,XSGE,上期所,ZN,12,12,3,0
20250606,XSIE,能源中心,BC,12,12,1,0
20250606,XSIE,能源中心,LU,12,12,4,0
20250606,XSIE,能源中心,NR,12,12,4,0
20250606,XSIE,能源中心,SC,20,20,4,0
20250609,XDCE,大商所,A,6,6,3,0
20250609,XDCE,大商所,B,12,12,3,0
20250609,XDCE,大商所,C,6,6,6,0
20250609,XDCE,大商所,CS,6,6,2,0
20250609,XDCE,大商所,EB,12,12,4,0
20250609,XDCE,大商所,EG,12,12,2,0
20250609,XDCE,大商所,I,12,12,6,0
20250609,XDCE,大商所,J,12,12,2,0
20250609,XDCE,大商所,JM,12,12,3,0
20250609,XDCE,大商所,L,12,12,3,0
20250609,XDCE,大商所,M,8,8,7,0
20250609,XDCE,大商所,P,12,12,3,0
20250609,XDCE,大商所,PG,12,12,4,0
20250609,XDCE,大商所,PP,12,12,3,0
20250609,XDCE,大商所,RR,12,12,0,0
20250609,XDCE,大商所,V,12,12,4,0
20250609,XDCE,大商所,Y,8,8,2,0
20250609,XSGE,上期所,AG,12,12,10,0
20250609,XSGE,上期所,AL,12,12,5,0
20250609,XSGE,上期所,AO,12,12,6,0
20250609,XSGE,上期所,AU,8,8,3,0
20250609,XSGE,上期所,BR,12,12,3,0
20250609,XSGE,上期所,BU,16,16,4,0
20250609,XSGE,上期所,CU,12,12,5,0
20250609,XSGE,上期所,FU,12,12,7,0
20250609,XSGE,上期所,HC,12,12,5,0
20250609,XSGE,上期所,NI,12,12,3,0
20250609,XSGE,上期所,PB,12,12,2,0
20250609,XSGE,上期所,RB,12,12,6,0
20250609,XSGE,上期所,RU,10,10,2,0
20250609,XSGE,上期所,SN,12,12,4,0
20250609,XSGE,上期所,SP,12,12,2,0
20250609,XSGE,上期所,SS,12,12,4,0
20250609,XSGE,上期所,ZN,12,12,3,0
20250609,XSIE,能源中心,BC,12,12,1,0
20250609,XSIE,能源中心,LU,12,12,3,0
20250609,XSIE,能源中心,NR,12,12,3,0
20250609,XSIE,能源中心,SC,20,20,4,0
20250610,XDCE,大商所,A,6,6,2,0
20250610,XDCE,大商所,B,12,12,4,0
20250610,XDCE,大商所,C,6,6,6,0
20250610,XDCE,大商所,CS,6,6,4,0
20250610,XDCE,大商所,EB,12,12,3,0
20250610,XDCE,大商所,EG,12,12,3,0
20250610,XDCE,大商所,I,12,12,4,0
20250610,XDCE,大商所,J,12,12,2,0
20250610,XDCE,大商所,JM,12,12,4,0
20250610,XDCE,大商所,L,12,12,4,0
20250610,XDCE,大商所,M,8,8,7,0
20250610,XDCE,大商所,P,12,12,2,0
20250610,XDCE,大商所,PG,12,12,3,0
20250610,XDCE,大商所,PP,12,12,2,0
20250610,XDCE,大商所,RR,12,12,0,0
20250610,XDCE,大商所,V,12,12,2,0
20250610,XDCE,大商所,Y,8,8,3,0
20250610,XSGE,上期所,AG,12,12,12,0
20250610,XSGE,上期所,AL,12,12,4,0
20250610,XSGE,上期所,AO,12,12,5,0
20250610,XSGE,上期所,AU,8,8,6,0
20250610,XSGE,上期所,BR,12,12,3,0
20250610,XSGE,上期所,BU,16,16,6,0
20250610,XSGE,上期所,CU,12,12,4,0
20250610,XSGE,上期所,FU,12,12,8,0
20250610,XSGE,上期所,HC,12,12,4,0
20250610,XSGE,上期所,NI,12,12,5,0
20250610,XSGE,上期所,PB,12,12,3,0
20250610,XSGE,上期所,RB,12,12,5,0
20250610,XSGE,上期所,RU,10,10,2,0
20250610,XSGE,上期所,SN,12,12,2,0
20250610,XSGE,上期所,SP,12,12,2,0
20250610,XSGE,上期所,SS,12,12,4,0
20250610,XSGE,上期所,ZN,12,12,3,0
20250610,XSIE,能源中心,BC,12,12,2,0
20250610,XSIE,能源中心,LU,12,12,3,0
20250610,XSIE,能源中心,NR,12,12,4,0
20250610,XSIE,能源中心,SC,20,20,4,0
20250611,XDCE,大商所,A,6,6,3,0
20250611,XDCE,大商所,B,12,12,3,0
20250611,XDCE,大商所,C,6,6,4,0
20250611,XDCE,大商所,CS,6,6,2,0
20250611,XDCE,大商所,EB,12,12,4,0
20250611,XDCE,大商所,EG,12,12,1,0
20250611,XDCE,大商所,I,12,12,4,0
20250611,XDCE,大商所,J,12,12,2,0
20250611,XDCE,大商所,JM,12,12,4,0
20250611,XDCE,大商所,L,12,12,2,0
20250611,XDCE,大商所,M,8,8,7,0
20250611,XDCE,大商所,P,12,12,2,0
20250611,XDCE,大商所,PG,12,12,3,0
20250611,XDCE,大商所,PP,12,12,2,0
20250611,XDCE,大商所,RR,12,12,0,0
20250611,XDCE,大商所,V,12,12,2,0
20250611,XDCE,大商所,Y,8,8,3,0
20250611,XSGE,上期所,AG,12,12,9,0
20250611,XSGE,上期所,AL,12,12,5,0
20250611,XSGE,上期所,AO,12,12,4,0
20250611,XSGE,上期所,AU,8,8,4,0
20250611,XSGE,上期所,BR,12,12,3,0
20250611,XSGE,上期所,BU,16,16,5,0
20250611,XSGE,上期所,CU,12,12,3,0
20250611,XSGE,上期所,FU,12,12,6,0
20250611,XSGE,上期所,HC,12,12,4,0
20250611,XSGE,上期所,NI,12,12,3,0
20250611,XSGE,上期所,PB,12,12,2,0
20250611,XSGE,上期所,RB,12,12,8,0
20250611,XSGE,上期所,RU,10,10,2,0
20250611,XSGE,上期所,SN,12,12,2,0
20250611,XSGE,上期所,SP,12,12,2,0
20250611,XSGE,上期所,SS,12,12,4,0
20250611,XSGE,上期所,ZN,12,12,3,0
20250611,XSIE,能源中心,BC,12,12,1,0
20250611,XSIE,能源中心,LU,12,12,2,0
20250611,XSIE,能源中心,NR,12,12,6,0
20250611,XSIE,能源中心,SC,20,20,3,0
20250612,XDCE,大商所,A,6,6,4,0
20250612,XDCE,大商所,B,12,12,3,0
20250612,XDCE,大商所,C,6,6,6,0
20250612,XDCE,大商所,CS,6,6,3,0
20250612,XDCE,大商所,EB,12,12,6,0
20250612,XDCE,大商所,EG,12,12,3,0
20250612,XDCE,大商所,I,12,12,5,0
20250612,XDCE,大商所,J,12,12,1,0
20250612,XDCE,大商所,JM,12,12,3,0
20250612,XDCE,大商所,L,12,12,2,0
20250612,XDCE,大商所,M,8,8,6,0
20250612,XDCE,大商所,P,12,12,4,0
20250612,XDCE,大商所,PG,12,12,3,0
20250612,XDCE,大商所,PP,12,12,2,0
20250612,XDCE,大商所,RR,12,12,0,0
20250612,XDCE,大商所,V,12,12,4,0
20250612,XDCE,大商所,Y,8,8,4,0
20250612,XSGE,上期所,AG,12,12,12,0
20250612,XSGE,上期所,AL,12,12,4,0
20250612,XSGE,上期所,AO,12,12,4,0
20250612,XSGE,上期所,AU,8,8,4,0
20250612,XSGE,上期所,BR,12,12,3,0
20250612,XSGE,上期所,BU,16,16,7,0
20250612,XSGE,上期所,CU,12,12,9,0
20250612,XSGE,上期所,FU,12,12,10,0
20250612,XSGE,上期所,HC,12,12,4,0
20250612,XSGE,上期所,NI,12,12,3,0
20250612,XSGE,上期所,PB,12,12,2,0
20250612,XSGE,上期所,RB,12,12,8,0
20250612,XSGE,上期所,RU,10,10,4,0
20250612,XSGE,上期所,SN,12,12,3,0
20250612,XSGE,上期所,SP,12,12,3,0
20250612,XSGE,上期所,SS,12,12,3,0
20250612,XSGE,上期所,ZN,12,12,3,0
20250612,XSIE,能源中心,BC,12,12,2,0
20250612,XSIE,能源中心,LU,12,12,3,0
20250612,XSIE,能源中心,NR,12,12,4,0
20250612,XSIE,能源中心,SC,20,20,4,0
20250613,XDCE,大商所,A,6,6,4,0
20250613,XDCE,大商所,B,12,12,3,0
20250613,XDCE,大商所,C,6,6,5,0
20250613,XDCE,大商所,CS,6,6,2,0
20250613,XDCE,大商所,EB,12,12,5,0
20250613,XDCE,大商所,EG,12,12,2,0
20250613,XDCE,大商所,I,12,12,6,0
20250613,XDCE,大商所,J,12,12,2,0
20250613,XDCE,大商所,JM,12,12,3,0
20250613,XDCE,大商所,L,12,12,2,0
20250613,XDCE,大商所,M,8,8,8,0
20250613,XDCE,大商所,P,12,12,4,0
20250613,XDCE,大商所,PG,12,12,3,0
20250613,XDCE,大商所,PP,12,12,3,0
20250613,XDCE,大商所,RR,12,12,0,0
20250613,XDCE,大商所,V,12,12,2,0
20250613,XDCE,大商所,Y,8,8,3,0
20250613,XSGE,上期所,AG,12,12,11,0
20250613,XSGE,上期所,AL,12,12,4,0
20250613,XSGE,上期所,AO,12,12,4,0
20250613,XSGE,上期所,AU,8,8,6,0
20250613,XSGE,上期所,BR,12,12,3,0
20250613,XSGE,上期所,BU,16,16,5,0
20250613,XSGE,上期所,CU,12,12,3,0
20250613,XSGE,上期所,FU,12,12,7,0
20250613,XSGE,上期所,HC,12,12,5,0
20250613,XSGE,上期所,NI,12,12,3,0
20250613,XSGE,上期所,PB,12,12,3,0
20250613,XSGE,上期所,RB,12,12,5,0
20250613,XSGE,上期所,RU,10,10,2,0
20250613,XSGE,上期所,SN,12,12,5,0
20250613,XSGE,上期所,SP,12,12,4,0
20250613,XSGE,上期所,SS,12,12,4,0
20250613,XSGE,上期所,ZN,12,12,5,0
20250613,XSIE,能源中心,BC,12,12,1,0
20250613,XSIE,能源中心,LU,12,12,4,0
20250613,XSIE,能源中心,NR,12,12,4,0
20250613,XSIE,能源中心,SC,20,20,3,0
20250616,XDCE,大商所,A,6,6,3,0
20250616,XDCE,大商所,B,12,12,4,0
20250616,XDCE,大商所,C,6,6,5,0
20250616,XDCE,大商所,CS,6,6,3,0
20250616,XDCE,大商所,EB,12,12,5,0
