clearing_day,weekday,tdate,market,market_cn,product,n_contracts,bars,min_bt,max_bt,prev_file,gap_days
20230504,周四,20230503,XDCE,大商所,B,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,C,6,726,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,CS,6,726,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,EB,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,EG,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,I,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,J,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,JM,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,L,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,M,8,968,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,P,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,PG,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,PP,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,RR,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,V,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XDCE,大商所,Y,8,968,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,AG,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,AL,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,AU,8,1440,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,BU,16,1936,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,CU,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,FU,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,HC,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,NI,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,PB,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,RB,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,RU,10,1210,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,SN,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,SP,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSGE,上期所,SS,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSGE,上期所,ZN,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSIE,能源中心,BC,12,2160,21:00,23:59,20230428,6.0
20230504,周四,20230503,XSIE,能源中心,LU,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSIE,能源中心,NR,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XSIE,能源中心,SC,20,3600,21:00,23:59,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,CF,6,726,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,CY,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,FG,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,MA,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,OI,6,726,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,PF,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,RM,7,847,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,SA,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,SR,6,726,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,TA,12,1452,21:00,23:00,20230428,6.0
20230504,周四,20230503,XZCE,郑商所,ZC,12,1452,21:00,23:00,20230428,6.0
20231009,周一,20231006,XDCE,大商所,A,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,B,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,C,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,CS,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,EB,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,EG,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,I,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,J,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,JM,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,L,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,M,8,968,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,P,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,PG,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,PP,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,RR,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,V,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XDCE,大商所,Y,8,968,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSGE,上期所,AG,12,1812,00:00,02:30,20230928,11.0
20231009,周一,20231006,XSGE,上期所,AG,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231007,XSGE,上期所,AL,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,AL,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231007,XSGE,上期所,AU,8,1208,00:00,02:30,20230928,11.0
20231009,周一,20231006,XSGE,上期所,AU,8,1440,21:00,23:59,20230928,11.0
20231009,周一,20231006,XSGE,上期所,BR,9,1089,21:00,23:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,BU,16,1936,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSGE,上期所,CU,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,CU,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231006,XSGE,上期所,FU,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,HC,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSGE,上期所,NI,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,NI,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231007,XSGE,上期所,PB,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,PB,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231006,XSGE,上期所,RB,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,RU,10,1210,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSGE,上期所,SN,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,SN,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231006,XSGE,上期所,SP,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSGE,上期所,SS,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,SS,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231007,XSGE,上期所,ZN,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSGE,上期所,ZN,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231006,XSIE,能源中心,BC,12,2160,21:00,23:59,20230928,11.0
20231009,周一,20231007,XSIE,能源中心,BC,12,732,00:00,01:00,20230928,11.0
20231009,周一,20231006,XSIE,能源中心,LU,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XSIE,能源中心,NR,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231007,XSIE,能源中心,SC,20,3020,00:00,02:30,20230928,11.0
20231009,周一,20231006,XSIE,能源中心,SC,20,3600,21:00,23:59,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,CF,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,CY,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,FG,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,MA,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,OI,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,PF,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,PX,5,605,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,RM,7,847,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,SA,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,SH,5,605,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,SR,6,726,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,TA,12,1452,21:00,23:00,20230928,11.0
20231009,周一,20231006,XZCE,郑商所,ZC,12,1452,21:00,23:00,20230928,11.0
20240102,周二,20231229,XDCE,大商所,A,6,726,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,A,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,B,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,B,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,C,6,726,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,C,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,CS,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,CS,6,726,21:00,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,EB,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,EB,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,EG,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,EG,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,I,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,I,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,J,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,J,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,JM,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,JM,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,L,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,L,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,M,8,968,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,M,8,2768,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,P,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,P,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,PG,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,PG,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,PP,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,PP,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,RR,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,RR,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,V,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,V,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XDCE,大商所,Y,8,968,21:00,23:00,20231229,4.0
20240102,周二,20240101,XDCE,大商所,Y,8,2768,09:01,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,AG,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,AG,12,1812,00:00,02:30,20231229,4.0
20240102,周二,20231229,XSGE,上期所,AG,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,AL,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,AL,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,AL,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20231229,XSGE,上期所,AU,8,1440,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,AU,8,3240,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,AU,8,1208,00:00,02:30,20231229,4.0
20240102,周二,20231229,XSGE,上期所,BR,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,BR,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,BU,16,1936,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,BU,16,5536,09:01,23:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,CU,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,CU,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,CU,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,FU,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,FU,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,HC,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,HC,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,NI,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,NI,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,NI,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,PB,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,PB,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,PB,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,RB,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,RB,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,RU,10,1210,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,RU,10,3460,09:01,23:00,20231229,4.0
20240102,周二,20231230,XSGE,上期所,SN,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,SN,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,SN,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231229,XSGE,上期所,SP,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSGE,上期所,SP,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231230,XSGE,上期所,SS,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSGE,上期所,SS,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,SS,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231229,XSGE,上期所,ZN,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSGE,上期所,ZN,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231230,XSGE,上期所,ZN,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231230,XSIE,能源中心,BC,12,732,00:00,01:00,20231229,4.0
20240102,周二,20231229,XSIE,能源中心,BC,12,2160,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSIE,能源中心,BC,12,4860,09:01,23:59,20231229,4.0
20240102,周二,20231229,XSIE,能源中心,LU,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSIE,能源中心,LU,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XSIE,能源中心,NR,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XSIE,能源中心,NR,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231230,XSIE,能源中心,SC,20,3020,00:00,02:30,20231229,4.0
20240102,周二,20231229,XSIE,能源中心,SC,20,3600,21:00,23:59,20231229,4.0
20240102,周二,20240101,XSIE,能源中心,SC,20,8100,09:01,23:59,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,CF,6,726,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,CF,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,CY,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,CY,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,FG,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,FG,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,MA,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,MA,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,OI,6,726,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,OI,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,PF,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,PF,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,PX,8,968,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,PX,8,2768,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,RM,7,847,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,RM,7,2422,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,SA,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,SA,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,SH,8,968,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,SH,8,2768,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,SR,6,726,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,SR,6,2076,09:01,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,TA,12,4152,09:01,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,TA,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20231229,XZCE,郑商所,ZC,12,1452,21:00,23:00,20231229,4.0
20240102,周二,20240101,XZCE,郑商所,ZC,12,4152,09:01,23:00,20231229,4.0
20240219,周一,20240216,XDCE,大商所,A,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,B,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,C,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,CS,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,EB,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,EG,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,I,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,J,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,JM,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,L,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,M,8,968,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,P,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,PG,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,PP,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,RR,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,V,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XDCE,大商所,Y,8,968,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSGE,上期所,AG,12,1812,00:00,02:30,20240208,11.0
20240219,周一,20240216,XSGE,上期所,AG,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240217,XSGE,上期所,AL,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,AL,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240217,XSGE,上期所,AU,8,1208,00:00,02:30,20240208,11.0
20240219,周一,20240216,XSGE,上期所,AU,8,1440,21:00,23:59,20240208,11.0
20240219,周一,20240216,XSGE,上期所,BR,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,BU,16,1936,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSGE,上期所,CU,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,CU,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240216,XSGE,上期所,FU,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,HC,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSGE,上期所,NI,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,NI,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240217,XSGE,上期所,PB,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,PB,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240216,XSGE,上期所,RB,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,RU,10,1210,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSGE,上期所,SN,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,SN,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240216,XSGE,上期所,SP,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSGE,上期所,SS,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,SS,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240217,XSGE,上期所,ZN,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSGE,上期所,ZN,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240217,XSIE,能源中心,BC,12,732,00:00,01:00,20240208,11.0
20240219,周一,20240216,XSIE,能源中心,BC,12,2160,21:00,23:59,20240208,11.0
20240219,周一,20240216,XSIE,能源中心,LU,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XSIE,能源中心,NR,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240217,XSIE,能源中心,SC,20,3020,00:00,02:30,20240208,11.0
20240219,周一,20240216,XSIE,能源中心,SC,20,3600,21:00,23:59,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,CF,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,CY,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,FG,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,MA,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,OI,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,PF,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,PX,9,1089,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,RM,7,847,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,SA,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,SH,9,1089,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,SR,6,726,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,TA,12,1452,21:00,23:00,20240208,11.0
20240219,周一,20240216,XZCE,郑商所,ZC,12,1452,21:00,23:00,20240208,11.0
20240408,周一,20240405,XDCE,大商所,A,6,726,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,B,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,C,6,726,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,CS,6,726,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,EB,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,EG,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,I,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,J,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,JM,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,L,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,M,8,968,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,P,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,PG,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,PP,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,RR,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,V,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XDCE,大商所,Y,8,968,21:00,23:00,20240403,5.0
20240408,周一,20240406,XSGE,上期所,AG,12,1812,00:00,02:30,20240403,5.0
20240408,周一,20240405,XSGE,上期所,AG,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240406,XSGE,上期所,AL,12,732,00:00,01:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,AL,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240406,XSGE,上期所,AU,8,1208,00:00,02:30,20240403,5.0
20240408,周一,20240405,XSGE,上期所,AU,8,1440,21:00,23:59,20240403,5.0
20240408,周一,20240405,XSGE,上期所,BR,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,BU,16,1936,21:00,23:00,20240403,5.0
20240408,周一,20240406,XSGE,上期所,CU,12,732,00:00,01:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,CU,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240405,XSGE,上期所,FU,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,HC,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240406,XSGE,上期所,NI,12,732,00:00,01:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,NI,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240405,XSGE,上期所,PB,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240406,XSGE,上期所,PB,12,732,00:00,01:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,RB,12,1452,21:00,23:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,RU,10,1210,21:00,23:00,20240403,5.0
20240408,周一,20240406,XSGE,上期所,SN,12,732,00:00,01:00,20240403,5.0
20240408,周一,20240405,XSGE,上期所,SN,12,2160,21:00,23:59,20240403,5.0
20240408,周一,20240405,XSGE,上期所,SP,12,1452,21:00,23:00,20240403,5.0
